nome,idade,salario
Cliente7717,62,3340
Cliente7718,63,3360
Cliente7719,64,3380
Cliente7720,,3200
,21,4115
Cliente7722,37,
Cliente7723,28,3460
Cliente7724,29,3480
Cliente7725,,3250
Cliente7726,31,3520
Cliente7727,32,3540
,28,4220
Cliente7729,34,3580
Cliente7730,,3300
Cliente7731,36,3620
Cliente7732,37,3640
Cliente7733,48,
Cliente7734,39,3680
Cliente7735,,3350
Cliente7736,41,3720
Cliente7737,42,3740
Cliente7738,43,3760
Cliente7739,44,3780
Cliente7740,,3400
Cliente7741,46,3820
,42,3530
Cliente7743,48,3860
Cliente7744,29,
Cliente7745,,3450
Cliente7746,51,3920
Cliente7747,52,3940
Cliente7748,53,3960
,49,3635
Cliente7750,,3000
Cliente7751,56,4020
Cliente7752,57,4040
Cliente7753,58,4060
Cliente7754,59,4080
Cliente7755,,3050
,56,3740
Cliente7757,62,4140
Cliente7758,63,4160
Cliente7759,64,4180
Cliente7760,,3100
Cliente7761,26,4220
Cliente7762,27,4240
,23,3845
Cliente7764,29,4280
Cliente7765,,3150
Cliente7766,51,
Cliente7767,32,4340
Cliente7768,33,4360
Cliente7769,34,4380
Cliente7770,,3200
Cliente7771,36,4420
Cliente7772,37,4440
Cliente7773,38,4460
Cliente7774,39,4480
Cliente7775,,3250
Cliente7776,41,4520
,37,4055
Cliente7778,43,4560
Cliente7779,44,4580
Cliente7780,,3300
Cliente7781,46,4620
Cliente7782,47,4640
Cliente7783,48,4660
,44,4160
Cliente7785,,3350
Cliente7786,51,4720
Cliente7787,52,4740
Cliente7788,43,
Cliente7789,54,4780
Cliente7790,,3400
,51,4265
Cliente7792,57,4840
Cliente7793,58,4860
Cliente7794,59,4880
Cliente7795,,3450
Cliente7796,61,4920
Cliente7797,62,4940
,58,4370
Cliente7799,54,
Cliente7800,,3000
Cliente7801,26,3020
Cliente7802,27,3040
Cliente7803,28,3060
Cliente7804,29,3080
Cliente7805,,3050
Cliente7806,31,3120
Cliente7807,32,3140
Cliente7808,33,3160
Cliente7809,34,3180
Cliente7810,,3100
Cliente7811,36,3220
,32,3680
Cliente7813,38,3260
Cliente7814,39,3280
Cliente7815,,3150
Cliente7816,41,3320
Cliente7817,42,3340
Cliente7818,43,3360
,39,3785
Cliente7820,,3200
Cliente7821,46,
Cliente7822,47,3440
Cliente7823,48,3460
Cliente7824,49,3480
Cliente7825,,3250
,46,3890
Cliente7827,52,3540
Cliente7828,53,3560
Cliente7829,54,3580
Cliente7830,,3300
Cliente7831,56,3620
Cliente7832,27,
,53,3995
Cliente7834,59,3680
Cliente7835,,3350
Cliente7836,61,3720
Cliente7837,62,3740
Cliente7838,63,3760
Cliente7839,64,3780
Cliente7840,,3400
Cliente7841,26,3820
Cliente7842,27,3840
Cliente7843,38,
Cliente7844,29,3880
Cliente7845,,3450
Cliente7846,31,3920
,27,4205
Cliente7848,33,3960
Cliente7849,34,3980
Cliente7850,,3000
Cliente7851,36,4020
Cliente7852,37,4040
Cliente7853,38,4060
,34,4310
Cliente7855,,3050
Cliente7856,41,4120
Cliente7857,42,4140
Cliente7858,43,4160
Cliente7859,44,4180
Cliente7860,,3100
,41,3515
Cliente7862,47,4240
Cliente7863,48,4260
Cliente7864,49,4280
Cliente7865,,3150
Cliente7866,51,4320
Cliente7867,52,4340
,48,3620
Cliente7869,54,4380
Cliente7870,,3200
Cliente7871,56,4420
Cliente7872,57,4440
Cliente7873,58,4460
Cliente7874,59,4480
Cliente7875,,3250
Cliente7876,41,
Cliente7877,62,4540
Cliente7878,63,4560
Cliente7879,64,4580
Cliente7880,,3300
Cliente7881,26,4620
,22,3830
Cliente7883,28,4660
Cliente7884,29,4680
Cliente7885,,3350
Cliente7886,31,4720
Cliente7887,52,
Cliente7888,33,4760
,29,3935
Cliente7890,,3400
Cliente7891,36,4820
Cliente7892,37,4840
Cliente7893,38,4860
Cliente7894,39,4880
Cliente7895,,3450
,36,4040
Cliente7897,42,4940
Cliente7898,33,
Cliente7899,44,4980
Cliente7900,,3000
Cliente7901,46,3020
Cliente7902,47,3040
,43,4145
Cliente7904,49,3080
Cliente7905,,3050
Cliente7906,51,3120
Cliente7907,52,3140
Cliente7908,53,3160
Cliente7909,44,
Cliente7910,,3100
Cliente7911,56,3220
Cliente7912,57,3240
Cliente7913,58,3260
Cliente7914,59,3280
Cliente7915,,3150
Cliente7916,61,3320
,57,4355
Cliente7918,63,3360
Cliente7919,64,3380
Cliente7920,,3200
Cliente7921,26,3420
Cliente7922,27,3440
Cliente7923,28,3460
,24,3560
Cliente7925,,3250
Cliente7926,31,3520
Cliente7927,32,3540
Cliente7928,33,3560
Cliente7929,34,3580
Cliente7930,,3300
,31,3665
Cliente7932,37,3640
Cliente7933,38,3660
Cliente7934,39,3680
Cliente7935,,3350
Cliente7936,41,3720
Cliente7937,42,3740
,38,3770
Cliente7939,44,3780
Cliente7940,,3400
Cliente7941,46,3820
Cliente7942,47,
Cliente7943,48,3860
Cliente7944,49,3880
Cliente7945,,3450
Cliente7946,51,3920
Cliente7947,52,3940
Cliente7948,53,3960
Cliente7949,54,3980
Cliente7950,,3000
Cliente7951,56,4020
,52,3980
Cliente7953,28,
Cliente7954,59,4080
Cliente7955,,3050
Cliente7956,61,4120
Cliente7957,62,4140
Cliente7958,63,4160
,59,4085
Cliente7960,,3100
Cliente7961,26,4220
Cliente7962,27,4240
Cliente7963,28,4260
Cliente7964,39,
Cliente7965,,3150
,26,4190
Cliente7967,32,4340
Cliente7968,33,4360
Cliente7969,34,4380
Cliente7970,,3200
Cliente7971,36,4420
Cliente7972,37,4440
,33,4295
Cliente7974,39,4480
Cliente7975,,3250
Cliente7976,41,4520
Cliente7977,42,4540
Cliente7978,43,4560
Cliente7979,44,4580
Cliente7980,,3300
Cliente7981,46,4620
Cliente7982,47,4640
Cliente7983,48,4660
Cliente7984,49,4680
Cliente7985,,3350
Cliente7986,31,
,47,3605
Cliente7988,53,4760
Cliente7989,54,4780
Cliente7990,,3400
Cliente7991,56,4820
Cliente7992,57,4840
Cliente7993,58,4860
,54,3710
Cliente7995,,3450
Cliente7996,61,4920
Cliente7997,42,
Cliente7998,63,4960
Cliente7999,64,4980
Cliente8000,,3000
,21,3815
Cliente8002,27,3040
Cliente8003,28,3060
Cliente8004,29,3080
Cliente8005,,3050
Cliente8006,31,3120
Cliente8007,32,3140
,28,3920
Cliente8009,34,3180
Cliente8010,,3100
Cliente8011,36,3220
Cliente8012,37,3240
Cliente8013,38,3260
Cliente8014,39,3280
Cliente8015,,3150
Cliente8016,41,3320
Cliente8017,42,3340
Cliente8018,43,3360
Cliente8019,34,
Cliente8020,,3200
Cliente8021,46,3420
,42,4130
Cliente8023,48,3460
Cliente8024,49,3480
Cliente8025,,3250
Cliente8026,51,3520
Cliente8027,52,3540
Cliente8028,53,3560
,49,4235
Cliente8030,,3300
Cliente8031,56,3620
Cliente8032,57,3640
Cliente8033,58,3660
Cliente8034,59,3680
Cliente8035,,3350
,56,4340
Cliente8037,62,3740
Cliente8038,63,3760
Cliente8039,64,3780
Cliente8040,,3400
Cliente8041,26,
Cliente8042,27,3840
,23,3545
Cliente8044,29,3880
Cliente8045,,3450
Cliente8046,31,3920
Cliente8047,32,3940
Cliente8048,33,3960
Cliente8049,34,3980
Cliente8050,,3000
Cliente8051,36,4020
Cliente8052,37,
Cliente8053,38,4060
Cliente8054,39,4080
Cliente8055,,3050
Cliente8056,41,4120
,37,3755
Cliente8058,43,4160
Cliente8059,44,4180
Cliente8060,,3100
Cliente8061,46,4220
Cliente8062,47,4240
Cliente8063,48,
,44,3860
Cliente8065,,3150
Cliente8066,51,4320
Cliente8067,52,4340
Cliente8068,53,4360
Cliente8069,54,4380
Cliente8070,,3200
,51,3965
Cliente8072,57,4440
Cliente8073,58,4460
Cliente8074,29,
Cliente8075,,3250
Cliente8076,61,4520
Cliente8077,62,4540
,58,4070
Cliente8079,64,4580
Cliente8080,,3300
Cliente8081,26,4620
Cliente8082,27,4640
Cliente8083,28,4660
Cliente8084,29,4680
Cliente8085,,3350
Cliente8086,31,4720
Cliente8087,32,4740
Cliente8088,33,4760
Cliente8089,34,4780
Cliente8090,,3400
Cliente8091,36,4820
,32,4280
Cliente8093,38,4860
Cliente8094,39,4880
Cliente8095,,3450
Cliente8096,51,
Cliente8097,42,4940
Cliente8098,43,4960
,39,4385
Cliente8100,,3000
Cliente8101,46,3020
Cliente8102,47,3040
Cliente8103,48,3060
Cliente8104,49,3080
Cliente8105,,3050
,46,3590
Cliente8107,32,
Cliente8108,53,3160
Cliente8109,54,3180
Cliente8110,,3100
Cliente8111,56,3220
Cliente8112,57,3240
,53,3695
Cliente8114,59,3280
Cliente8115,,3150
Cliente8116,61,3320
Cliente8117,62,3340
Cliente8118,43,
Cliente8119,64,3380
Cliente8120,,3200
Cliente8121,26,3420
Cliente8122,27,3440
Cliente8123,28,3460
Cliente8124,29,3480
Cliente8125,,3250
Cliente8126,31,3520
,27,3905
Cliente8128,33,3560
Cliente8129,54,
Cliente8130,,3300
Cliente8131,36,3620
Cliente8132,37,3640
Cliente8133,38,3660
,34,4010
Cliente8135,,3350
Cliente8136,41,3720
Cliente8137,42,3740
Cliente8138,43,3760
Cliente8139,44,3780
Cliente8140,,3400
,41,4115
Cliente8142,47,3840
Cliente8143,48,3860
Cliente8144,49,3880
Cliente8145,,3450
Cliente8146,51,3920
Cliente8147,52,3940
,48,4220
Cliente8149,54,3980
Cliente8150,,3000
Cliente8151,46,
Cliente8152,57,4040
Cliente8153,58,4060
Cliente8154,59,4080
Cliente8155,,3050
Cliente8156,61,4120
Cliente8157,62,4140
Cliente8158,63,4160
Cliente8159,64,4180
Cliente8160,,3100
Cliente8161,26,4220
,22,3530
Cliente8163,28,4260
Cliente8164,29,4280
Cliente8165,,3150
Cliente8166,31,4320
Cliente8167,32,4340
Cliente8168,33,4360
,29,3635
Cliente8170,,3200
Cliente8171,36,4420
Cliente8172,37,4440
Cliente8173,38,
Cliente8174,39,4480
Cliente8175,,3250
,36,3740
Cliente8177,42,4540
Cliente8178,43,4560
Cliente8179,44,4580
Cliente8180,,3300
Cliente8181,46,4620
Cliente8182,47,4640
,43,3845
Cliente8184,49,
Cliente8185,,3350
Cliente8186,51,4720
Cliente8187,52,4740
Cliente8188,53,4760
Cliente8189,54,4780
Cliente8190,,3400
Cliente8191,56,4820
Cliente8192,57,4840
Cliente8193,58,4860
Cliente8194,59,4880
Cliente8195,,3450
Cliente8196,61,4920
,57,4055
Cliente8198,63,4960
Cliente8199,64,4980
Cliente8200,,3000
Cliente8201,26,3020
Cliente8202,27,3040
Cliente8203,28,3060
,24,4160
Cliente8205,,3050
Cliente8206,41,
Cliente8207,32,3140
Cliente8208,33,3160
Cliente8209,34,3180
Cliente8210,,3100
,31,4265
Cliente8212,37,3240
Cliente8213,38,3260
Cliente8214,39,3280
Cliente8215,,3150
Cliente8216,41,3320
Cliente8217,52,
,38,4370
Cliente8219,44,3380
Cliente8220,,3200
Cliente8221,46,3420
Cliente8222,47,3440
Cliente8223,48,3460
Cliente8224,49,3480
Cliente8225,,3250
Cliente8226,51,3520
Cliente8227,52,3540
Cliente8228,33,
Cliente8229,54,3580
Cliente8230,,3300
Cliente8231,56,3620
,52,3680
Cliente8233,58,3660
Cliente8234,59,3680
Cliente8235,,3350
Cliente8236,61,3720
Cliente8237,62,3740
Cliente8238,63,3760
,59,3785
Cliente8240,,3400
Cliente8241,26,3820
Cliente8242,27,3840
Cliente8243,28,3860
Cliente8244,29,3880
Cliente8245,,3450
,26,3890
Cliente8247,32,3940
Cliente8248,33,3960
Cliente8249,34,3980
Cliente8250,,3000
Cliente8251,36,4020
Cliente8252,37,4040
,33,3995
Cliente8254,39,4080
Cliente8255,,3050
Cliente8256,41,4120
Cliente8257,42,4140
Cliente8258,43,4160
Cliente8259,44,4180
Cliente8260,,3100
Cliente8261,36,
Cliente8262,47,4240
Cliente8263,48,4260
Cliente8264,49,4280
Cliente8265,,3150
Cliente8266,51,4320
,47,4205
Cliente8268,53,4360
Cliente8269,54,4380
Cliente8270,,3200
Cliente8271,56,4420
Cliente8272,47,
Cliente8273,58,4460
,54,4310
Cliente8275,,3250
Cliente8276,61,4520
Cliente8277,62,4540
Cliente8278,63,4560
Cliente8279,64,4580
Cliente8280,,3300
,21,3515
Cliente8282,27,4640
Cliente8283,28,
Cliente8284,29,4680
Cliente8285,,3350
Cliente8286,31,4720
Cliente8287,32,4740
,28,3620
Cliente8289,34,4780
Cliente8290,,3400
Cliente8291,36,4820
Cliente8292,37,4840
Cliente8293,38,4860
Cliente8294,39,
Cliente8295,,3450
Cliente8296,41,4920
Cliente8297,42,4940
Cliente8298,43,4960
Cliente8299,44,4980
Cliente8300,,3000
Cliente8301,46,3020
,42,3830
Cliente8303,48,3060
Cliente8304,49,3080
Cliente8305,,3050
Cliente8306,51,3120
Cliente8307,52,3140
Cliente8308,53,3160
,49,3935
Cliente8310,,3100
Cliente8311,56,3220
Cliente8312,57,3240
Cliente8313,58,3260
Cliente8314,59,3280
Cliente8315,,3150
,56,4040
Cliente8317,62,3340
Cliente8318,63,3360
Cliente8319,64,3380
Cliente8320,,3200
Cliente8321,26,3420
Cliente8322,27,3440
,23,4145
Cliente8324,29,3480
Cliente8325,,3250
Cliente8326,31,3520
Cliente8327,42,
Cliente8328,33,3560
Cliente8329,34,3580
Cliente8330,,3300
Cliente8331,36,3620
Cliente8332,37,3640
Cliente8333,38,3660
Cliente8334,39,3680
Cliente8335,,3350
Cliente8336,41,3720
,37,4355
Cliente8338,53,
Cliente8339,44,3780
Cliente8340,,3400
Cliente8341,46,3820
Cliente8342,47,3840
Cliente8343,48,3860
,44,3560
Cliente8345,,3450
Cliente8346,51,3920
Cliente8347,52,3940
Cliente8348,53,3960
Cliente8349,34,
Cliente8350,,3000
,51,3665
Cliente8352,57,4040
Cliente8353,58,4060
Cliente8354,59,4080
Cliente8355,,3050
Cliente8356,61,4120
Cliente8357,62,4140
,58,3770
Cliente8359,64,4180
Cliente8360,,3100
Cliente8361,26,4220
Cliente8362,27,4240
Cliente8363,28,4260
Cliente8364,29,4280
Cliente8365,,3150
Cliente8366,31,4320
Cliente8367,32,4340
Cliente8368,33,4360
Cliente8369,34,4380
Cliente8370,,3200
Cliente8371,26,
,32,3980
Cliente8373,38,4460
Cliente8374,39,4480
Cliente8375,,3250
Cliente8376,41,4520
Cliente8377,42,4540
Cliente8378,43,4560
,39,4085
Cliente8380,,3300
Cliente8381,46,4620
Cliente8382,37,
Cliente8383,48,4660
Cliente8384,49,4680
Cliente8385,,3350
,46,4190
Cliente8387,52,4740
Cliente8388,53,4760
Cliente8389,54,4780
Cliente8390,,3400
Cliente8391,56,4820
Cliente8392,57,4840
,53,4295
Cliente8394,59,4880
Cliente8395,,3450
Cliente8396,61,4920
Cliente8397,62,4940
Cliente8398,63,4960
Cliente8399,64,4980
Cliente8400,,3000
Cliente8401,26,3020
Cliente8402,27,3040
Cliente8403,28,3060
Cliente8404,29,
Cliente8405,,3050
Cliente8406,31,3120
,27,3605
Cliente8408,33,3160
Cliente8409,34,3180
Cliente8410,,3100
Cliente8411,36,3220
Cliente8412,37,3240
Cliente8413,38,3260
,34,3710
Cliente8415,,3150
Cliente8416,41,3320
Cliente8417,42,3340
Cliente8418,43,3360
Cliente8419,44,3380
Cliente8420,,3200
,41,3815
Cliente8422,47,3440
Cliente8423,48,3460
Cliente8424,49,3480
Cliente8425,,3250
Cliente8426,51,
Cliente8427,52,3540
,48,3920
Cliente8429,54,3580
Cliente8430,,3300
Cliente8431,56,3620
Cliente8432,57,3640
Cliente8433,58,3660
Cliente8434,59,3680
Cliente8435,,3350
Cliente8436,61,3720
Cliente8437,32,
Cliente8438,63,3760
Cliente8439,64,3780
Cliente8440,,3400
Cliente8441,26,3820
,22,4130
Cliente8443,28,3860
Cliente8444,29,3880
Cliente8445,,3450
Cliente8446,31,3920
Cliente8447,32,3940
Cliente8448,43,
,29,4235
Cliente8450,,3000
Cliente8451,36,4020
Cliente8452,37,4040
Cliente8453,38,4060
Cliente8454,39,4080
Cliente8455,,3050
,36,4340
Cliente8457,42,4140
Cliente8458,43,4160
Cliente8459,54,
Cliente8460,,3100
Cliente8461,46,4220
Cliente8462,47,4240
,43,3545
Cliente8464,49,4280
Cliente8465,,3150
Cliente8466,51,4320
Cliente8467,52,4340
Cliente8468,53,4360
Cliente8469,54,4380
Cliente8470,,3200
Cliente8471,56,4420
Cliente8472,57,4440
Cliente8473,58,4460
Cliente8474,59,4480
Cliente8475,,3250
Cliente8476,61,4520
,57,3755
Cliente8478,63,4560
Cliente8479,64,4580
Cliente8480,,3300
Cliente8481,46,
Cliente8482,27,4640
Cliente8483,28,4660
,24,3860
Cliente8485,,3350
Cliente8486,31,4720
Cliente8487,32,4740
Cliente8488,33,4760
Cliente8489,34,4780
Cliente8490,,3400
,31,3965
Cliente8492,27,
Cliente8493,38,4860
Cliente8494,39,4880
Cliente8495,,3450
Cliente8496,41,4920
Cliente8497,42,4940
,38,4070
Cliente8499,44,4980
Cliente8500,,3000
Cliente8501,46,3020
Cliente8502,47,3040
Cliente8503,38,
Cliente8504,49,3080
Cliente8505,,3050
Cliente8506,51,3120
Cliente8507,52,3140
Cliente8508,53,3160
Cliente8509,54,3180
Cliente8510,,3100
Cliente8511,56,3220
,52,4280
Cliente8513,58,3260
Cliente8514,49,
Cliente8515,,3150
Cliente8516,61,3320
Cliente8517,62,3340
Cliente8518,63,3360
,59,4385
Cliente8520,,3200
Cliente8521,26,3420
Cliente8522,27,3440
Cliente8523,28,3460
Cliente8524,29,3480
Cliente8525,,3250
,26,3590
Cliente8527,32,3540
Cliente8528,33,3560
Cliente8529,34,3580
Cliente8530,,3300
Cliente8531,36,3620
Cliente8532,37,3640
,33,3695
Cliente8534,39,3680
Cliente8535,,3350
Cliente8536,41,
Cliente8537,42,3740
Cliente8538,43,3760
Cliente8539,44,3780
Cliente8540,,3400
Cliente8541,46,3820
Cliente8542,47,3840
Cliente8543,48,3860
Cliente8544,49,3880
Cliente8545,,3450
Cliente8546,51,3920
,47,3905
Cliente8548,53,3960
Cliente8549,54,3980
Cliente8550,,3000
Cliente8551,56,4020
Cliente8552,57,4040
Cliente8553,58,4060
,54,4010
Cliente8555,,3050
Cliente8556,61,4120
Cliente8557,62,4140
Cliente8558,33,
Cliente8559,64,4180
Cliente8560,,3100
,21,4115
Cliente8562,27,4240
Cliente8563,28,4260
Cliente8564,29,4280
Cliente8565,,3150
Cliente8566,31,4320
Cliente8567,32,4340
,28,4220
Cliente8569,44,
Cliente8570,,3200
Cliente8571,36,4420
Cliente8572,37,4440
Cliente8573,38,4460
Cliente8574,39,4480
Cliente8575,,3250
Cliente8576,41,4520
Cliente8577,42,4540
Cliente8578,43,4560
Cliente8579,44,4580
Cliente8580,,3300
Cliente8581,46,4620
,42,3530
Cliente8583,48,4660
Cliente8584,49,4680
Cliente8585,,3350
Cliente8586,51,4720
Cliente8587,52,4740
Cliente8588,53,4760
,49,3635
Cliente8590,,3400
Cliente8591,36,
Cliente8592,57,4840
Cliente8593,58,4860
Cliente8594,59,4880
Cliente8595,,3450
,56,3740
Cliente8597,62,4940
Cliente8598,63,4960
Cliente8599,64,4980
Cliente8600,,3000
Cliente8601,26,3020
Cliente8602,47,
,23,3845
Cliente8604,29,3080
Cliente8605,,3050
Cliente8606,31,3120
Cliente8607,32,3140
Cliente8608,33,3160
Cliente8609,34,3180
Cliente8610,,3100
Cliente8611,36,3220
Cliente8612,37,3240
Cliente8613,28,
Cliente8614,39,3280
Cliente8615,,3150
Cliente8616,41,3320
,37,4055
Cliente8618,43,3360
Cliente8619,44,3380
Cliente8620,,3200
Cliente8621,46,3420
Cliente8622,47,3440
Cliente8623,48,3460
,44,4160
Cliente8625,,3250
Cliente8626,51,3520
Cliente8627,52,3540
Cliente8628,53,3560
Cliente8629,54,3580
Cliente8630,,3300
,51,4265
Cliente8632,57,3640
Cliente8633,58,3660
Cliente8634,59,3680
Cliente8635,,3350
Cliente8636,61,3720
Cliente8637,62,3740
,58,4370
Cliente8639,64,3780
Cliente8640,,3400
Cliente8641,26,3820
Cliente8642,27,3840
Cliente8643,28,3860
Cliente8644,29,3880
Cliente8645,,3450
Cliente8646,31,
Cliente8647,32,3940
Cliente8648,33,3960
Cliente8649,34,3980
Cliente8650,,3000
Cliente8651,36,4020
,32,3680
Cliente8653,38,4060
Cliente8654,39,4080
Cliente8655,,3050
Cliente8656,41,4120
Cliente8657,42,
Cliente8658,43,4160
,39,3785
Cliente8660,,3100
Cliente8661,46,4220
Cliente8662,47,4240
Cliente8663,48,4260
Cliente8664,49,4280
Cliente8665,,3150
,46,3890
Cliente8667,52,4340
Cliente8668,53,
Cliente8669,54,4380
Cliente8670,,3200
Cliente8671,56,4420
Cliente8672,57,4440
,53,3995
Cliente8674,59,4480
Cliente8675,,3250
Cliente8676,61,4520
Cliente8677,62,4540
Cliente8678,63,4560
Cliente8679,34,
Cliente8680,,3300
Cliente8681,26,4620
Cliente8682,27,4640
Cliente8683,28,4660
Cliente8684,29,4680
Cliente8685,,3350
Cliente8686,31,4720
,27,4205
Cliente8688,33,4760
Cliente8689,34,4780
Cliente8690,,3400
Cliente8691,36,4820
Cliente8692,37,4840
Cliente8693,38,4860
,34,4310
Cliente8695,,3450
Cliente8696,41,4920
Cliente8697,42,4940
Cliente8698,43,4960
Cliente8699,44,4980
Cliente8700,,3000
,41,3515
Cliente8702,47,3040
Cliente8703,48,3060
Cliente8704,49,3080
Cliente8705,,3050
Cliente8706,51,3120
Cliente8707,52,3140
,48,3620
Cliente8709,54,3180
Cliente8710,,3100
Cliente8711,56,3220
Cliente8712,37,
Cliente8713,58,3260
Cliente8714,59,3280
Cliente8715,,3150
Cliente8716,61,3320
Cliente8717,62,3340
Cliente8718,63,3360
Cliente8719,64,3380
Cliente8720,,3200
Cliente8721,26,3420
,22,3830
Cliente8723,48,
Cliente8724,29,3480
Cliente8725,,3250
Cliente8726,31,3520
Cliente8727,32,3540
Cliente8728,33,3560
,29,3935
Cliente8730,,3300
Cliente8731,36,3620
Cliente8732,37,3640
Cliente8733,38,3660
Cliente8734,29,
Cliente8735,,3350
,36,4040
Cliente8737,42,3740
Cliente8738,43,3760
Cliente8739,44,3780
Cliente8740,,3400
Cliente8741,46,3820
Cliente8742,47,3840
,43,4145
Cliente8744,49,3880
Cliente8745,,3450
Cliente8746,51,3920
Cliente8747,52,3940
Cliente8748,53,3960
Cliente8749,54,3980
Cliente8750,,3000
Cliente8751,56,4020
Cliente8752,57,4040
Cliente8753,58,4060
Cliente8754,59,4080
Cliente8755,,3050
Cliente8756,51,
,57,4355
Cliente8758,63,4160
Cliente8759,64,4180
Cliente8760,,3100
Cliente8761,26,4220
Cliente8762,27,4240
Cliente8763,28,4260
,24,3560
Cliente8765,,3150
Cliente8766,31,4320
Cliente8767,32,
Cliente8768,33,4360
Cliente8769,34,4380
Cliente8770,,3200
,31,3665
Cliente8772,37,4440
Cliente8773,38,4460
Cliente8774,39,4480
Cliente8775,,3250
Cliente8776,41,4520
Cliente8777,42,4540
,38,3770
Cliente8779,44,4580
Cliente8780,,3300
Cliente8781,46,4620
Cliente8782,47,4640
Cliente8783,48,4660
Cliente8784,49,4680
Cliente8785,,3350
Cliente8786,51,4720
Cliente8787,52,4740
Cliente8788,53,4760
Cliente8789,54,
Cliente8790,,3400
Cliente8791,56,4820
,52,3980
Cliente8793,58,4860
Cliente8794,59,4880
Cliente8795,,3450
Cliente8796,61,4920
Cliente8797,62,4940
Cliente8798,63,4960
,59,4085
Cliente8800,,3000
Cliente8801,26,3020
Cliente8802,27,3040
Cliente8803,28,3060
Cliente8804,29,3080
Cliente8805,,3050
,26,4190
Cliente8807,32,3140
Cliente8808,33,3160
Cliente8809,34,3180
Cliente8810,,3100
Cliente8811,46,
Cliente8812,37,3240
,33,4295
Cliente8814,39,3280
Cliente8815,,3150
Cliente8816,41,3320
Cliente8817,42,3340
Cliente8818,43,3360
Cliente8819,44,3380
Cliente8820,,3200
Cliente8821,46,3420
Cliente8822,27,
Cliente8823,48,3460
Cliente8824,49,3480
Cliente8825,,3250
Cliente8826,51,3520
,47,3605
Cliente8828,53,3560
Cliente8829,54,3580
Cliente8830,,3300
Cliente8831,56,3620
Cliente8832,57,3640
Cliente8833,38,
,54,3710
Cliente8835,,3350
Cliente8836,61,3720
Cliente8837,62,3740
Cliente8838,63,3760
Cliente8839,64,3780
Cliente8840,,3400
,21,3815
Cliente8842,27,3840
Cliente8843,28,3860
Cliente8844,49,
Cliente8845,,3450
Cliente8846,31,3920
Cliente8847,32,3940
,28,3920
Cliente8849,34,3980
Cliente8850,,3000
Cliente8851,36,4020
Cliente8852,37,4040
Cliente8853,38,4060
Cliente8854,39,4080
Cliente8855,,3050
Cliente8856,41,4120
Cliente8857,42,4140
Cliente8858,43,4160
Cliente8859,44,4180
Cliente8860,,3100
Cliente8861,46,4220
,42,4130
Cliente8863,48,4260
Cliente8864,49,4280
Cliente8865,,3150
Cliente8866,41,
Cliente8867,52,4340
Cliente8868,53,4360
,49,4235
Cliente8870,,3200
Cliente8871,56,4420
Cliente8872,57,4440
Cliente8873,58,4460
Cliente8874,59,4480
Cliente8875,,3250
,56,4340
Cliente8877,52,
Cliente8878,63,4560
Cliente8879,64,4580
Cliente8880,,3300
Cliente8881,26,4620
Cliente8882,27,4640
,23,3545
Cliente8884,29,4680
Cliente8885,,3350
Cliente8886,31,4720
Cliente8887,32,4740
Cliente8888,33,
Cliente8889,34,4780
Cliente8890,,3400
Cliente8891,36,4820
Cliente8892,37,4840
Cliente8893,38,4860
Cliente8894,39,4880
Cliente8895,,3450
Cliente8896,41,4920
,37,3755
Cliente8898,43,4960
Cliente8899,44,
Cliente8900,,3000
Cliente8901,46,3020
Cliente8902,47,3040
Cliente8903,48,3060
,44,3860
Cliente8905,,3050
Cliente8906,51,3120
Cliente8907,52,3140
Cliente8908,53,3160
Cliente8909,54,3180
Cliente8910,,3100
,51,3965
Cliente8912,57,3240
Cliente8913,58,3260
Cliente8914,59,3280
Cliente8915,,3150
Cliente8916,61,3320
Cliente8917,62,3340
,58,4070
Cliente8919,64,3380
Cliente8920,,3200
Cliente8921,36,
Cliente8922,27,3440
Cliente8923,28,3460
Cliente8924,29,3480
Cliente8925,,3250
Cliente8926,31,3520
Cliente8927,32,3540
Cliente8928,33,3560
Cliente8929,34,3580
Cliente8930,,3300
Cliente8931,36,3620
,32,4280
Cliente8933,38,3660
Cliente8934,39,3680
Cliente8935,,3350
Cliente8936,41,3720
Cliente8937,42,3740
Cliente8938,43,3760
,39,4385
Cliente8940,,3400
Cliente8941,46,3820
Cliente8942,47,3840
Cliente8943,28,
Cliente8944,49,3880
Cliente8945,,3450
,46,3590
Cliente8947,52,3940
Cliente8948,53,3960
Cliente8949,54,3980
Cliente8950,,3000
Cliente8951,56,4020
Cliente8952,57,4040
,53,3695
Cliente8954,39,
Cliente8955,,3050
Cliente8956,61,4120
Cliente8957,62,4140
Cliente8958,63,4160
Cliente8959,64,4180
Cliente8960,,3100
Cliente8961,26,4220
Cliente8962,27,4240
Cliente8963,28,4260
Cliente8964,29,4280
Cliente8965,,3150
Cliente8966,31,4320
,27,3905
Cliente8968,33,4360
Cliente8969,34,4380
Cliente8970,,3200
Cliente8971,36,4420
Cliente8972,37,4440
Cliente8973,38,4460
,34,4010
Cliente8975,,3250
Cliente8976,31,
Cliente8977,42,4540
Cliente8978,43,4560
Cliente8979,44,4580
Cliente8980,,3300
,41,4115
Cliente8982,47,4640
Cliente8983,48,4660
Cliente8984,49,4680
Cliente8985,,3350
Cliente8986,51,4720
Cliente8987,42,
,48,4220
Cliente8989,54,4780
